url,event score
http://www.nytimes.com/2014/01/15/nyregion/even-supporters-question-cuomos-marijuana-plan.html,0.005471956224350205
http://www.nytimes.com/2014/07/27/opinion/sunday/high-time-let-states-decide-on-marijuana.html,0.005517603783499738
http://www.foxnews.com/world/2012/10/30/incoming-dutch-government-ditches-weed-pass-plan/,0.005555555555555556
http://www.foxnews.com/world/2012/10/30/dutch-nix-weed-pass-plan-leave-it-up-to-cities-to-bar-foreigners-from-buying/,0.005555555555555556
http://www.nytimes.com/aponline/2014/02/04/us/politics/ap-us-legal-marijuana.html,0.005571030640668524
http://latino.foxnews.com/latino/espanol/2014/03/29/marihuana-legal-en-colorado-habria-incrementado-el-trafico-de-turistas/,0.0056093829678735335
http://www.nytimes.com/aponline/2014/04/10/us/ap-us-legalizing-marijuana-background-checks.html,0.005622489959839358
http://www.nytimes.com/2014/01/17/us/washington-cities-can-block-marijuana-operations.html,0.005628517823639775
http://www.nytimes.com/aponline/2014/07/23/us/ap-us-marijuana-seattle-police.html,0.005702647657841141
http://www.nytimes.com/aponline/2014/04/02/us/ap-us-rethinking-pot-420.html,0.005738880918220947
http://www.nytimes.com/aponline/2014/03/14/us/ap-us-legalizing-marijuana-background-checks.html,0.0058162855996791015
http://www.npr.org/templates/story/story.php?storyId=127524925&ft=3&f=,0.0058309037900874635
http://www.npr.org/blogs/parallels/2014/08/19/321326102/one-of-europes-latest-crassroots-movement-cannabis-social-clubs?ft=3&f=,0.005871212121212121
http://www.npr.org/templates/story/story.php?storyId=130832710&ft=3&f=,0.005893909626719057
http://www.foxnews.com/world/2013/09/01/preparing-to-take-over-marijuana-market-uruguay-leans-on-experience-as-whisky/,0.005998452012383901
http://www.nytimes.com/aponline/2014/07/31/us/politics/ap-us-legal-marijuana.html,0.006050129645635264
http://www.nytimes.com/reuters/2014/07/08/nyregion/08reuters-usa-marijuana-newyork.html,0.006056527590847914
http://www.nytimes.com/2014/08/07/us/dry-california-fights-illegal-use-of-water-for-cannabis.html,0.006089878202435952
http://www.foxnews.com/politics/2014/01/19/obama-marijuana-no-more-dangerous-than-alcohol/,0.006091846298031865
http://latino.foxnews.com/latino/money/2013/09/01/before-marijuana-uruguay-battled-over-legalizing-whisky/,0.006101048617731172
http://www.nytimes.com/reuters/2014/08/12/world/americas/12reuters-canada-drugs-emery.html,0.006134969325153374
http://www.npr.org/templates/story/story.php?storyId=127547295&ft=3&f=,0.006153846153846154
http://www.msnbc.com/melissa-harris-perry/the-war-drugs-finally-going-pot,0.006211180124223602
http://www.nytimes.com/aponline/2014/04/22/us/ap-us-marijuana-dui.html,0.006238627501949571
http://www.nytimes.com/aponline/2014/04/29/us/politics/ap-us-legalizing-marijuana-banks.html,0.006252791424743189
http://www.foxnews.com/politics/2014/01/24/marijuana-export-could-pay-off-hawaiis-debts-lawmaker-says/,0.006294964028776978
http://www.nytimes.com/reuters/2014/03/14/us/14reuters-usa-marijuana-washington.html,0.006346967559943582
http://latino.foxnews.com/latino/news/2012/11/15/with-pot-legal-police-worry-about-road-safety/,0.006390359685959467
http://latino.foxnews.com/latino/espanol/2014/06/13/legalizacion-marihuana-medicinal-contribuiria-menor-consumo-de-adolescentes/,0.006400602409638554
http://www.nytimes.com/aponline/2014/05/20/us/ap-us-legal-pot-water.html,0.0064382616693492755
http://www.nytimes.com/reuters/2014/07/01/us/01reuters-usa-marijuana-arizona.html,0.006483790523690773
http://www.msnbc.com/the-cycle/look-inside-weed-country,0.00648508430609598
http://latino.foxnews.com/latino/health/2014/01/20/president-obama-marijuana-is-not-more-dangerous-than-alcohol/,0.0065116279069767444
http://www.nytimes.com/aponline/2014/05/06/world/americas/ap-lt-uruguay-marijuana.html,0.006539833531510107
http://www.foxbusiness.com/personal-finance/2014/07/23/banks-just-say-no-to-marijuana-businesses/,0.006545930613135501
http://www.nytimes.com/aponline/2014/02/14/us/politics/ap-us-legalizing-marijuana-banks.html,0.006578947368421052
http://www.npr.org/templates/story/story.php?storyId=127742176&ft=3&f=,0.006591337099811676
http://www.nytimes.com/aponline/2014/05/06/us/ap-us-hash-oil-explosions.html,0.006646095418941372
